col1;col2;col3;col4;col5;col6;col7;col8;col9;col10;target
1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;-1
1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;-1
1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;-1
1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;-1
1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;-1
1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;-1
1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;-1
1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;-1
1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;-1
1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;-1
1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;-1
1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;-1
1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;-1
1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;1.72;-1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;55.17;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
80;80;80;80;80;80;80;80;80;80;1
78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;1
78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;1
78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;1
78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;1
78.99;78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;1
78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;1
78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;1
78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;1
78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;1
78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;1
78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;1
78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;1
78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;78.57;1
